Time,Lat,Long,accel_x,accel_y,accel_z
1720075353135,11.098021,76.9869998,0.096000001,0,0.912
1720075354139,11.098027,76.9869998,0.096000001,-0.048,0.959999979
1720075354143,11.098027,76.9870063,0.096000001,-0.048,0.959999979
1720075355147,11.0980261,76.9870063,0.096000001,-0.048,0.912
1720075355150,11.0980261,76.9870056,0.096000001,-0.048,0.912
1720075356154,11.0980231,76.9870056,0.096000001,-0.048,0.959999979
1720075356157,11.0980231,76.9870031,0.096000001,-0.048,0.959999979
1720075357162,11.098021,76.9870031,0.096000001,0,0.959999979
1720075357165,11.098021,76.9870021,0.096000001,0,0.959999979
1720075358170,11.0980221,76.9870021,0.096000001,-0.048,1.008000016
1720075358173,11.0980221,76.9870036,0.096000001,-0.048,1.008000016
1720075359178,11.0980196,76.9870036,0.096000001,0,0.959999979
1720075359182,11.0980196,76.9870013,0.096000001,0,0.959999979
1720075360186,11.0980268,76.9870013,0.143999994,0,0.912
1720075360189,11.0980268,76.987008,0.143999994,0,0.912
1720075361194,11.0980211,76.987008,0.096000001,0,0.959999979
1720075361197,11.0980211,76.9870025,0.096000001,0,0.959999979
1720075362203,11.0980196,76.9870025,0.096000001,0.048,0.912
1720075362205,11.0980196,76.987001,0.096000001,0.048,0.912
1720075363211,11.0980263,76.987001,0.096000001,-0.048,0.959999979
1720075363214,11.0980263,76.987009,0.096000001,-0.048,0.959999979
1720075364219,11.098013,76.987009,0.096000001,0,0.864000022
1720075364221,11.098013,76.9870051,0.096000001,0,0.864000022
1720075365225,11.098004,76.9870051,0.096000001,0,1.055999994
1720075365228,11.098004,76.9870093,0.096000001,0,1.055999994
1720075366235,11.0979946,76.9870093,0.096000001,0.048,1.055999994
1720075366238,11.0979946,76.9870155,0.096000001,0.048,1.055999994
1720075367243,11.0979748,76.9870155,0.143999994,0,0.959999979
1720075367246,11.0979748,76.9870178,0.143999994,0,0.959999979
1720075368251,11.0979648,76.9870178,0.096000001,0,0.864000022
1720075368254,11.0979648,76.9870303,0.096000001,0,0.864000022
1720075369257,11.0979483,76.9870303,0.143999994,-0.096000001,0.959999979
1720075369260,11.0979483,76.9870263,0.143999994,-0.096000001,0.959999979
1720075370266,11.0979358,76.9870263,0.143999994,-0.096000001,1.008000016
1720075370269,11.0979358,76.9870338,0.143999994,-0.096000001,1.008000016
1720075371274,11.097918,76.9870338,0.192000002,-0.048,0.959999979
1720075371280,11.097918,76.9870341,0.192000002,-0.048,0.959999979
1720075372284,11.0978983,76.9870341,0.143999994,-0.048,0.864000022
1720075372288,11.0978983,76.9870453,0.143999994,-0.048,0.864000022
1720075373291,11.0978825,76.9870453,0.096000001,-0.048,0.912
1720075373295,11.0978825,76.9870393,0.096000001,-0.048,0.912
1720075374299,11.0978708,76.9870393,0.143999994,0,0.959999979
1720075374303,11.0978708,76.987039,0.143999994,0,0.959999979
1720075375308,11.0978516,76.987039,0.096000001,0,0.768000007
1720075375312,11.0978516,76.9870408,0.096000001,0,0.768000007
1720075376315,11.0978181,76.9870408,0.096000001,0,0.959999979
1720075376318,11.0978181,76.9870296,0.096000001,0,0.959999979
1720075377323,11.0977973,76.9870296,0.143999994,0,0.912
1720075377327,11.0977973,76.9870373,0.143999994,0,0.912
1720075378331,11.0977633,76.9870373,0.096000001,0,0.912
1720075378334,11.0977633,76.9870346,0.096000001,0,0.912
1720075379338,11.097729,76.9870346,0.143999994,-0.048,0.959999979
1720075379343,11.097729,76.9870333,0.143999994,-0.048,0.959999979
1720075380346,11.0976963,76.9870333,0.143999994,-0.096000001,0.912
1720075380349,11.0976963,76.9870365,0.143999994,-0.096000001,0.912
1720075381354,11.0976563,76.9870365,0.143999994,0,0.959999979
1720075381357,11.0976563,76.9870296,0.143999994,0,0.959999979
1720075382363,11.0976226,76.9870296,0.096000001,-0.048,0.959999979
1720075382366,11.0976226,76.9870281,0.096000001,-0.048,0.959999979
1720075383370,11.0975865,76.9870281,0.096000001,0,0.959999979
1720075383373,11.0975865,76.9870246,0.096000001,0,0.959999979
1720075384377,11.0975488,76.9870246,0.143999994,0,0.912
1720075384380,11.0975488,76.9870236,0.143999994,0,0.912
1720075385386,11.0975166,76.9870236,0.096000001,0,0.959999979
1720075385389,11.0975166,76.9870311,0.096000001,0,0.959999979
1720075386395,11.0974796,76.9870311,0.096000001,-0.096000001,0.959999979
1720075386398,11.0974796,76.9870313,0.096000001,-0.096000001,0.959999979
1720075387403,11.0974383,76.9870313,0.096000001,0,0.959999979
1720075387406,11.0974383,76.9870326,0.096000001,0,0.959999979
1720075388410,11.0973896,76.9870326,0.192000002,-0.096000001,1.008000016
1720075388413,11.0973896,76.9870235,0.192000002,-0.096000001,1.008000016
1720075389417,11.0973518,76.9870235,0.192000002,0,0.959999979
1720075389421,11.0973518,76.9870296,0.192000002,0,0.959999979
1720075390426,11.0973041,76.9870296,0.096000001,0,0.959999979
1720075390429,11.0973041,76.9870266,0.096000001,0,0.959999979
1720075391434,11.0972615,76.9870266,0.143999994,0,0.959999979
1720075391437,11.0972615,76.9870306,0.143999994,0,0.959999979
1720075392442,11.0972143,76.9870306,0.096000001,0,0.912
1720075392445,11.0972143,76.9870326,0.096000001,0,0.912
1720075393449,11.0971615,76.9870326,0.096000001,0.048,0.959999979
1720075393452,11.0971615,76.9870255,0.096000001,0.048,0.959999979
1720075394456,11.0971218,76.9870255,0.096000001,0,1.008000016
1720075394459,11.0971218,76.9870306,0.096000001,0,1.008000016
1720075395464,11.0970723,76.9870306,0.143999994,0,1.008000016
1720075395468,11.0970723,76.987027,0.143999994,0,1.008000016
1720075396472,11.0970245,76.987027,0.096000001,0,1.008000016
1720075396476,11.0970245,76.987026,0.096000001,0,1.008000016
1720075397480,11.0969781,76.987026,0.096000001,0,0.959999979
1720075397483,11.0969781,76.9870251,0.096000001,0,0.959999979
1720075398488,11.09694,76.9870251,0.096000001,0,0.959999979
1720075398490,11.09694,76.987028,0.096000001,0,0.959999979
1720075399494,11.096901,76.987028,0.048,0,0.912
1720075399498,11.096901,76.98703,0.048,0,0.912
1720075400502,11.0968543,76.98703,0.096000001,0,1.008000016
1720075400505,11.0968543,76.9870218,0.096000001,0,1.008000016
1720075401509,11.0968208,76.9870218,0.096000001,0.096000001,0.959999979
1720075401512,11.0968208,76.987026,0.096000001,0.096000001,0.959999979
1720075402517,11.0967815,76.987026,0.096000001,0.048,0.912
1720075402521,11.0967815,76.9870205,0.096000001,0.048,0.912
1720075403525,11.0967506,76.9870205,0.143999994,0,0.912
1720075403528,11.0967506,76.9870251,0.143999994,0,0.912
1720075404532,11.0967141,76.9870251,0.143999994,-0.048,0.959999979
1720075404536,11.0967141,76.987027,0.143999994,-0.048,0.959999979
1720075405541,11.0966795,76.987027,0.143999994,0,0.959999979
1720075405543,11.0966795,76.987028,0.143999994,0,0.959999979
1720075406547,11.0966426,76.987028,0.096000001,-0.096000001,0.959999979
1720075406550,11.0966426,76.9870253,0.096000001,-0.096000001,0.959999979
1720075407553,11.0966111,76.9870253,0.096000001,0,0.912
1720075407556,11.0966111,76.9870195,0.096000001,0,0.912
1720075408560,11.0965733,76.9870195,0.143999994,-0.096000001,0.912
1720075408563,11.0965733,76.9870056,0.143999994,-0.096000001,0.912
1720075409569,11.0965421,76.9870056,0.096000001,-0.143999994,1.008000016
1720075409572,11.0965421,76.9869771,0.096000001,-0.143999994,1.008000016
1720075410577,11.0965193,76.9869771,0.096000001,-0.096000001,1.008000016
1720075410580,11.0965193,76.9869495,0.096000001,-0.096000001,1.008000016
1720075411585,11.0965041,76.9869495,0.096000001,-0.143999994,0.864000022
1720075411588,11.0965041,76.9869273,0.096000001,-0.143999994,0.864000022
1720075412593,11.0965135,76.9869273,0.096000001,-0.143999994,0.959999979
1720075412597,11.0965135,76.9869241,0.096000001,-0.143999994,0.959999979
1720075413601,11.096525,76.9869241,0.096000001,-0.048,0.959999979
1720075413605,11.096525,76.9869186,0.096000001,-0.048,0.959999979
1720075414608,11.0965393,76.9869186,0.096000001,0.048,0.959999979
1720075414611,11.0965393,76.9869073,0.096000001,0.048,0.959999979
1720075415614,11.096564,76.9869073,0.096000001,-0.048,0.959999979
1720075415617,11.096564,76.986911,0.096000001,-0.048,0.959999979
1720075416621,11.0965766,76.986911,0.192000002,0.096000001,0.912
1720075416624,11.0965766,76.9869025,0.192000002,0.096000001,0.912
1720075417629,11.0966668,76.9869025,0.143999994,0.096000001,0.912
1720075417632,11.0966668,76.9868036,0.143999994,0.096000001,0.912
1720075418638,11.0967308,76.9868036,0.096000001,0.048,0.959999979
1720075418640,11.0967308,76.9867288,0.096000001,0.048,0.959999979
1720075419646,11.096801,76.9867288,0.096000001,-0.048,0.912
1720075419649,11.096801,76.9866958,0.096000001,-0.048,0.912
1720075420652,11.0968465,76.9866958,0.096000001,0,0.959999979
1720075420655,11.0968465,76.9866513,0.096000001,0,0.959999979
1720075421660,11.0969035,76.9866513,0.096000001,0.048,0.864000022
1720075421663,11.0969035,76.9866203,0.096000001,0.048,0.864000022
1720075422668,11.0969523,76.9866203,0.096000001,-0.048,0.912
1720075422670,11.0969523,76.9865813,0.096000001,-0.048,0.912
1720075423674,11.0970353,76.9865813,0.096000001,0,0.959999979
1720075423677,11.0970353,76.9865388,0.096000001,0,0.959999979
1720075424681,11.0970935,76.9865388,0.096000001,-0.096000001,0.959999979
1720075424686,11.0970935,76.9865043,0.096000001,-0.096000001,0.959999979
1720075425688,11.0971526,76.9865043,0.143999994,-0.143999994,0.959999979
1720075425692,11.0971526,76.9864708,0.143999994,-0.143999994,0.959999979
1720075426695,11.0972293,76.9864708,0.096000001,-0.096000001,0.959999979
1720075426698,11.0972293,76.9865128,0.096000001,-0.096000001,0.959999979
1720075427704,11.0972875,76.9865128,0.143999994,-0.096000001,0.959999979
1720075427707,11.0972875,76.9864888,0.143999994,-0.096000001,0.959999979
1720075428710,11.0973466,76.9864888,0.096000001,0,0.959999979
1720075428714,11.0973466,76.9864658,0.096000001,0,0.959999979
1720075429719,11.0973121,76.9864658,0.192000002,-0.048,0.959999979
1720075429722,11.0973121,76.9864935,0.192000002,-0.048,0.959999979
1720075430726,11.0973588,76.9864935,0.096000001,0,1.008000016
1720075430729,11.0973588,76.9864735,0.096000001,0,1.008000016
1720075431733,11.0974096,76.9864735,0.096000001,0,0.864000022
1720075431737,11.0974096,76.9864576,0.096000001,0,0.864000022
1720075432741,11.0974133,76.9864576,0.143999994,0.048,0.959999979
1720075432744,11.0974133,76.9864091,0.143999994,0.048,0.959999979
1720075433749,11.0973603,76.9864091,0.048,0,0.912
1720075433753,11.0973603,76.986391,0.048,0,0.912
1720075434756,11.0972381,76.986391,0.143999994,0,0.912
1720075434759,11.0972381,76.9863685,0.143999994,0,0.912
1720075435766,11.0972348,76.9863685,0.143999994,-0.048,0.959999979
1720075435769,11.0972348,76.9864913,0.143999994,-0.048,0.959999979
1720075436774,11.0972376,76.9864913,0.143999994,-0.048,0.959999979
1720075436777,11.0972376,76.9864876,0.143999994,-0.048,0.959999979
1720075437783,11.0972421,76.9864876,0.143999994,0,0.912
1720075437786,11.0972421,76.986486,0.143999994,0,0.912
1720075438792,11.0972548,76.986486,0.096000001,0,1.008000016
1720075438794,11.0972548,76.9864921,0.096000001,0,1.008000016
1720075439797,11.0972575,76.9864921,0.096000001,0,0.959999979
1720075439801,11.0972575,76.9864885,0.096000001,0,0.959999979
1720075440807,11.0972561,76.9864885,0.096000001,0,0.912
1720075440810,11.0972561,76.9864808,0.096000001,0,0.912
1720075441816,11.0971588,76.9864808,0.096000001,0,1.055999994
1720075441819,11.0971588,76.9865115,0.096000001,0,1.055999994
1720075442820,11.0978705,76.9865115,0.048,0,0.959999979
1720075442824,11.0978705,76.9865573,0.048,0,0.959999979
1720075443827,11.0986458,76.9865573,0.096000001,0,0.959999979
1720075443830,11.0986458,76.9856071,0.096000001,0,0.959999979
1720075444835,11.099457,76.9856071,0.143999994,0,0.959999979
1720075444837,11.099457,76.9847971,0.143999994,0,0.959999979
1720075445841,11.1001236,76.9847971,0.096000001,-0.096000001,0.864000022
1720075445844,11.1001236,76.9841658,0.096000001,-0.096000001,0.864000022
1720075446847,11.1005183,76.9841658,0.048,0.048,0.864000022
1720075446850,11.1005183,76.9840505,0.048,0.048,0.864000022
1720075447855,11.1016165,76.9840505,0.096000001,0,0.959999979
1720075447858,11.1016165,76.9839441,0.096000001,0,0.959999979
1720075448861,11.101973,76.9839441,0.048,-0.048,1.008000016
1720075448864,11.101973,76.9837655,0.048,-0.048,1.008000016
1720075449867,11.1023245,76.9837655,0.048,0,0.864000022
1720075449870,11.1023245,76.983582,0.048,0,0.864000022
1720075450876,11.1026848,76.983582,0.096000001,0,0.912
1720075450880,11.1026848,76.9834075,0.096000001,0,0.912
1720075451884,11.1030363,76.9834075,0.096000001,-0.048,0.959999979
1720075451887,11.1030363,76.9832238,0.096000001,-0.048,0.959999979
1720075452890,11.1033928,76.9832238,0.096000001,-0.096000001,0.959999979
1720075452893,11.1033928,76.9830453,0.096000001,-0.096000001,0.959999979
